Area,Date,AveragePrice
Perungalathur,2021-09,4526229
Perungalathur,2021-10,4555513
Perungalathur,2021-11,4511646
Perungalathur,2021-12,4562653
Perungalathur,2022-01,4554753
Perungalathur,2022-02,4408773
Perungalathur,2022-03,4516912
Perungalathur,2022-04,4461982
Perungalathur,2022-05,4552892
Perungalathur,2022-06,4474141
Perungalathur,2022-07,4538552
Perungalathur,2022-08,4459534
Perungalathur,2022-09,4471095
Perungalathur,2022-10,4518075
Perungalathur,2022-11,4588676
Perungalathur,2022-12,4616732
Perungalathur,2023-01,4722325
Perungalathur,2023-02,4718072
Perungalathur,2023-03,4795222
Perungalathur,2023-04,4554476
Perungalathur,2023-05,4622749
Perungalathur,2023-06,4740720
Perungalathur,2023-07,4607590
Perungalathur,2023-08,4833208
Perungalathur,2023-09,4799721
Perungalathur,2023-10,4757152
Perungalathur,2023-11,4789550
Perungalathur,2023-12,4814120
Perungalathur,2024-01,4690375
Perungalathur,2024-02,4855745
Perungalathur,2024-03,4707875
Perungalathur,2024-04,4894287
Perungalathur,2024-05,4853368
Perungalathur,2024-06,4843950
Perungalathur,2024-07,4803501
Perungalathur,2024-08,4956595
Perungalathur,2024-09,4940674
Perungalathur,2024-10,4958866
Perungalathur,2024-11,4978819
Perungalathur,2024-12,4913540
Perungalathur,2025-01,4846159
Perungalathur,2025-02,4995508
Perungalathur,2025-03,4905984
Perungalathur,2025-04,4996314
Perungalathur,2025-05,4958798
Perungalathur,2025-06,5044271
Perungalathur,2025-07,5111511
Perungalathur,2025-08,5145128
Perungalathur,2025-09,5119440
Perungalathur,2025-10,5092112
Perungudi,2020-01,5953280
Perungudi,2020-02,6135163
Perungudi,2020-03,5935054
Perungudi,2020-04,6173106
Perungudi,2020-05,6062674
Perungudi,2020-06,6095335
Perungudi,2020-07,6118227
Perungudi,2020-08,6126706
Perungudi,2020-09,6005232
Perungudi,2020-10,6083147
Perungudi,2020-11,6316433
Perungudi,2020-12,6165230
Perungudi,2021-01,6182303
Perungudi,2021-02,6409087
Perungudi,2021-03,6230819
Perungudi,2021-04,6145308
Perungudi,2021-05,6260146
Perungudi,2021-06,6510138
Perungudi,2021-07,6252546
Perungudi,2021-08,6431385
Perungudi,2021-09,6497675
Perungudi,2021-10,6593017
Perungudi,2021-11,6255158
Perungudi,2021-12,6370963
Perungudi,2022-01,6570001
Perungudi,2022-02,6413651
Perungudi,2022-03,6381535
Perungudi,2022-04,6560543
Perungudi,2022-05,6549997
Perungudi,2022-06,6700414
Perungudi,2022-07,6503824
Perungudi,2022-08,6549683
Perungudi,2022-09,6635274
Perungudi,2022-10,6514074
Perungudi,2022-11,6641933
Perungudi,2022-12,6652596
Perungudi,2023-01,6645156
Perungudi,2023-02,6577091
Perungudi,2023-03,6726007
Perungudi,2023-04,6964818
Perungudi,2023-05,6615475
Perungudi,2023-06,6957503
Perungudi,2023-07,6987786
Perungudi,2023-08,6940628
Perungudi,2023-09,6925375
Perungudi,2023-10,6738306
Perungudi,2023-11,6988256
Perungudi,2023-12,7025186
Perungudi,2024-01,7161308
Perungudi,2024-02,6877360
Perungudi,2024-03,6847888
Perungudi,2024-04,7140399
Perungudi,2024-05,7168143
Perungudi,2024-06,7051454
Perungudi,2024-07,7098096
Perungudi,2024-08,7135008
Perungudi,2024-09,7094546
Perungudi,2024-10,7165233
Perungudi,2024-11,7355075
Perungudi,2024-12,7007275
Perungudi,2025-01,7107217
Perungudi,2025-02,7046855
Perungudi,2025-03,7381498
Perungudi,2025-04,7261349
Perungudi,2025-05,7404274
Perungudi,2025-06,7392597
Perungudi,2025-07,7339314
Perungudi,2025-08,7558967
Perungudi,2025-09,7296842
Perungudi,2025-10,7536709
Pozhichalur,2020-01,3062113
Pozhichalur,2020-02,3007912
Pozhichalur,2020-03,3035973
Pozhichalur,2020-04,3038882
Pozhichalur,2020-05,3021905
Pozhichalur,2020-06,3022103
Pozhichalur,2020-07,3066152
Pozhichalur,2020-08,3135566
Pozhichalur,2020-09,3004453
Pozhichalur,2020-10,3105895
Pozhichalur,2020-11,3078171
Pozhichalur,2020-12,3049844
Pozhichalur,2021-01,3211619
Pozhichalur,2021-02,3233398
Pozhichalur,2021-03,3187455
Pozhichalur,2021-04,3119725
Pozhichalur,2021-05,3094446
Pozhichalur,2021-06,3203498
Pozhichalur,2021-07,3103164
Pozhichalur,2021-08,3216056
Pozhichalur,2021-09,3170132
Pozhichalur,2021-10,3214572
Pozhichalur,2021-11,3244027
Pozhichalur,2021-12,3329790
Pozhichalur,2022-01,3221223
Pozhichalur,2022-02,3262486
Pozhichalur,2022-03,3348162
Pozhichalur,2022-04,3371329
Pozhichalur,2022-05,3233101
Pozhichalur,2022-06,3241349
Pozhichalur,2022-07,3396979
Pozhichalur,2022-08,3402990
Pozhichalur,2022-09,3310235
Pozhichalur,2022-10,3297344
Pozhichalur,2022-11,3320244
Pozhichalur,2022-12,3440637
Pozhichalur,2023-01,3471298
Pozhichalur,2023-02,3292413
Pozhichalur,2023-03,3311578
Pozhichalur,2023-04,3501140
Pozhichalur,2023-05,3361256
Pozhichalur,2023-06,3427713
Pozhichalur,2023-07,3360729
Pozhichalur,2023-08,3476293
Pozhichalur,2023-09,3512800
Pozhichalur,2023-10,3564212
Pozhichalur,2023-11,3546724
Pozhichalur,2023-12,3546628
Pozhichalur,2024-01,3582882
Pozhichalur,2024-02,3404556
Pozhichalur,2024-03,3560637
Pozhichalur,2024-04,3607697
Pozhichalur,2024-05,3453806
Pozhichalur,2024-06,3646048
Pozhichalur,2024-07,3564391
Pozhichalur,2024-08,3508387
Pozhichalur,2024-09,3655227
Pozhichalur,2024-10,3526998
Pozhichalur,2024-11,3544804
Pozhichalur,2024-12,3600907
Pozhichalur,2025-01,3664171
Pozhichalur,2025-02,3660926
Pozhichalur,2025-03,3690012
Pozhichalur,2025-04,3560013
Pozhichalur,2025-05,3719824
Pozhichalur,2025-06,3762513
Pozhichalur,2025-07,3606911
Pozhichalur,2025-08,3729010
Pozhichalur,2025-09,3591582
Pozhichalur,2025-10,3714349
Poonamallee,2020-01,4035120
Poonamallee,2020-02,4167987
Poonamallee,2020-03,3994584
Poonamallee,2020-04,4207401
Poonamallee,2020-05,4229183
Poonamallee,2020-06,4070932
Poonamallee,2020-07,4171847
Poonamallee,2020-08,4186937
Poonamallee,2020-09,4148268
Poonamallee,2020-10,4104614
Poonamallee,2020-11,4139010
Poonamallee,2020-12,4277151
Poonamallee,2021-01,4147511
Poonamallee,2021-02,4146588
Poonamallee,2021-03,4157829
Poonamallee,2021-04,4184250
Poonamallee,2021-05,4202531
Poonamallee,2021-06,4367759
Poonamallee,2021-07,4193854
Poonamallee,2021-08,4264478
Poonamallee,2021-09,4221203
Poonamallee,2021-10,4422242
Poonamallee,2021-11,4368841
Poonamallee,2021-12,4237241
Poonamallee,2022-01,4403935
Poonamallee,2022-02,4349473
Poonamallee,2022-03,4452916
Poonamallee,2022-04,4346700
Poonamallee,2022-05,4356806
Poonamallee,2022-06,4332305
Poonamallee,2022-07,4386957
Poonamallee,2022-08,4357943
Poonamallee,2022-09,4430465
Poonamallee,2022-10,4602110
Poonamallee,2022-11,4441800
Poonamallee,2022-12,4460801
Poonamallee,2023-01,4498820
Poonamallee,2023-02,4676767
Poonamallee,2023-03,4473446
Poonamallee,2023-04,4456310
Poonamallee,2023-05,4517111
Poonamallee,2023-06,4676675
Poonamallee,2023-07,4518614
Poonamallee,2023-08,4622210
Poonamallee,2023-09,4744184
Poonamallee,2023-10,4743568
Poonamallee,2023-11,4562078
Poonamallee,2023-12,4706466
Poonamallee,2024-01,4604794
Poonamallee,2024-02,4787920
Poonamallee,2024-03,4761386
Poonamallee,2024-04,4841750
Poonamallee,2024-05,4849227
Poonamallee,2024-06,4787229
Poonamallee,2024-07,4902005
Poonamallee,2024-08,4826025
Poonamallee,2024-09,4735631
Poonamallee,2024-10,4850914
Poonamallee,2024-11,4928443
Poonamallee,2024-12,4868579
Poonamallee,2025-01,4796920
Poonamallee,2025-02,4779846
Poonamallee,2025-03,4928508
Poonamallee,2025-04,4759574
Poonamallee,2025-05,4947085
Poonamallee,2025-06,5027257
Poonamallee,2025-07,5056602
Poonamallee,2025-08,4928616
Poonamallee,2025-09,4946451
Poonamallee,2025-10,4977840
Porur,2020-01,5138904
Porur,2020-02,4937153
Porur,2020-03,4975038
Porur,2020-04,5181504
Porur,2020-05,5053352
Porur,2020-06,5046080
Porur,2020-07,5040953
Porur,2020-08,5178689
Porur,2020-09,5090202
Porur,2020-10,5115616
Porur,2020-11,5068343
Porur,2020-12,5137783
Porur,2021-01,5107391
Porur,2021-02,5187698
Porur,2021-03,5291514
Porur,2021-04,5363339
Porur,2021-05,5303512
Porur,2021-06,5342715
Porur,2021-07,5286301
Porur,2021-08,5303203
Porur,2021-09,5304621
Porur,2021-10,5221626
Porur,2021-11,5362902
Porur,2021-12,5388065
Porur,2022-01,5496649
Porur,2022-02,5597903
Porur,2022-03,5418214
Porur,2022-04,5464355
Porur,2022-05,5389504
Porur,2022-06,5586264
Porur,2022-07,5542054
Porur,2022-08,5642105
Porur,2022-09,5496034
Porur,2022-10,5412005
Porur,2022-11,5689035
Porur,2022-12,5447653
Porur,2023-01,5757451
Porur,2023-02,5713700
Porur,2023-03,5615683
Porur,2023-04,5673199
Porur,2023-05,5728831
Porur,2023-06,5550100
Porur,2023-07,5769591
Porur,2023-08,5755624
Porur,2023-09,5788836
Porur,2023-10,5660387
Porur,2023-11,5950626
Porur,2023-12,5905719
Porur,2024-01,5742381
Porur,2024-02,5761472
Porur,2024-03,5763686
Porur,2024-04,5853596
Porur,2024-05,5790913
Porur,2024-06,5964311
Porur,2024-07,6094405
Porur,2024-08,5867643
Porur,2024-09,5812481
Porur,2024-10,6087172
Porur,2024-11,6128485
Porur,2024-12,6018171
Porur,2025-01,6027486
Porur,2025-02,5882319
Porur,2025-03,6180376
Porur,2025-04,5955182
Porur,2025-05,6197595
Porur,2025-06,6191608
Porur,2025-07,6014139
Porur,2025-08,6060328
Porur,2025-09,6050297
Porur,2025-10,6262415
Pudupet,2020-01,4157436
Pudupet,2020-02,4071424
Pudupet,2020-03,4036821
Pudupet,2020-04,4007506
Pudupet,2020-05,4080334
Pudupet,2020-06,4115403
Pudupet,2020-07,4160310
Pudupet,2020-08,4106909
Pudupet,2020-09,4156637
Pudupet,2020-10,4110285
Pudupet,2020-11,4118370
Pudupet,2020-12,4228030
Pudupet,2021-01,4272701
Pudupet,2021-02,4330289
Pudupet,2021-03,4163690
Pudupet,2021-04,4400779
Pudupet,2021-05,4311245
Pudupet,2021-06,4246344
Pudupet,2021-07,4268994
Pudupet,2021-08,4323476
Pudupet,2021-09,4410404
Pudupet,2021-10,4428635
Pudupet,2021-11,4336136
Pudupet,2021-12,4340436
Pudupet,2022-01,4285611
Pudupet,2022-02,4310126
Pudupet,2022-03,4454273
Pudupet,2022-04,4492904
Pudupet,2022-05,4437657
Pudupet,2022-06,4516847
Pudupet,2022-07,4462573
Pudupet,2022-08,4522201
Pudupet,2022-09,4626106
Pudupet,2022-10,4522582
Pudupet,2022-11,4511056
Pudupet,2022-12,4540287
Pudupet,2023-01,4480771
Pudupet,2023-02,4447541
Pudupet,2023-03,4501756
Pudupet,2023-04,4541759
Pudupet,2023-05,4695709
Pudupet,2023-06,4605900
Pudupet,2023-07,4686810
Pudupet,2023-08,4622505
Pudupet,2023-09,4593817
Pudupet,2023-10,4627917
Pudupet,2023-11,4825254
Pudupet,2023-12,4670604
Pudupet,2024-01,4606036
Pudupet,2024-02,4680244
Pudupet,2024-03,4794256
Pudupet,2024-04,4877979
Pudupet,2024-05,4811359
Pudupet,2024-06,4712351
Pudupet,2024-07,4895220
Pudupet,2024-08,4845264
Pudupet,2024-09,4876405
Pudupet,2024-10,4782051
Pudupet,2024-11,4767115
Pudupet,2024-12,4845559
Pudupet,2025-01,5038180
Pudupet,2025-02,4798439
Pudupet,2025-03,4954188
Pudupet,2025-04,5000410
Pudupet,2025-05,4800456
Pudupet,2025-06,4963876
Pudupet,2025-07,4989387
Pudupet,2025-08,4854425
Pudupet,2025-09,4871432
Pudupet,2025-10,5131638
Pulianthope,2020-01,4177474
Pulianthope,2020-02,4007486
Pulianthope,2020-03,4094985
Pulianthope,2020-04,4033901
Pulianthope,2020-05,4111988
Pulianthope,2020-06,4204911
Pulianthope,2020-07,4238293
Pulianthope,2020-08,4143191
Pulianthope,2020-09,4098495
Pulianthope,2020-10,4229412
Pulianthope,2020-11,4206229
Pulianthope,2020-12,4238090
Pulianthope,2021-01,4246433
Pulianthope,2021-02,4325847
Pulianthope,2021-03,4374957
Pulianthope,2021-04,4280982
Pulianthope,2021-05,4167418
Pulianthope,2021-06,4249870
Pulianthope,2021-07,4192241
Pulianthope,2021-08,4450830
Pulianthope,2021-09,4256335
Pulianthope,2021-10,4457265
Pulianthope,2021-11,4495723
Pulianthope,2021-12,4292722
Pulianthope,2022-01,4343736
Pulianthope,2022-02,4326598
Pulianthope,2022-03,4539164
Pulianthope,2022-04,4398201
Pulianthope,2022-05,4367998
Pulianthope,2022-06,4585359
Pulianthope,2022-07,4469485
Pulianthope,2022-08,4591017
Pulianthope,2022-09,4385583
Pulianthope,2022-10,4421905
Pulianthope,2022-11,4567754
Pulianthope,2022-12,4624187
Pulianthope,2023-01,4598624
Pulianthope,2023-02,4629844
Pulianthope,2023-03,4546489
Pulianthope,2023-04,4725414
Pulianthope,2023-05,4639547
Pulianthope,2023-06,4506377
Pulianthope,2023-07,4783567
Pulianthope,2023-08,4770131
Pulianthope,2023-09,4556029
Pulianthope,2023-10,4652909
Pulianthope,2023-11,4630359
Pulianthope,2023-12,4589461
Pulianthope,2024-01,4752046
Pulianthope,2024-02,4653202
Pulianthope,2024-03,4647634
Pulianthope,2024-04,4851884
Pulianthope,2024-05,4875103
Pulianthope,2024-06,4706346
Pulianthope,2024-07,4726002
Pulianthope,2024-08,4707808
Pulianthope,2024-09,4764070
Pulianthope,2024-10,4994621
Pulianthope,2024-11,4800197
Pulianthope,2024-12,4863345
Pulianthope,2025-01,4829630
Pulianthope,2025-02,4967667
Pulianthope,2025-03,4787366
Pulianthope,2025-04,4870268
Pulianthope,2025-05,4896477
Pulianthope,2025-06,5063302
Pulianthope,2025-07,4893615
Pulianthope,2025-08,4902097
Pulianthope,2025-09,5073387
Pulianthope,2025-10,5047884
Purasaiwalkam,2020-01,6201689
Purasaiwalkam,2020-02,6210968
Purasaiwalkam,2020-03,6105764
Purasaiwalkam,2020-04,6377316
Purasaiwalkam,2020-05,6192124
Purasaiwalkam,2020-06,6415009
Purasaiwalkam,2020-07,6481966
Purasaiwalkam,2020-08,6437992
Purasaiwalkam,2020-09,6387270
Purasaiwalkam,2020-10,6539171
Purasaiwalkam,2020-11,6208545
Purasaiwalkam,2020-12,6290210
Purasaiwalkam,2021-01,6364346
Purasaiwalkam,2021-02,6630597
Purasaiwalkam,2021-03,6435848
Purasaiwalkam,2021-04,6310777
Purasaiwalkam,2021-05,6557997
Purasaiwalkam,2021-06,6532265
Purasaiwalkam,2021-07,6520755
Purasaiwalkam,2021-08,6614726
Purasaiwalkam,2021-09,6453267
Purasaiwalkam,2021-10,6441135
Purasaiwalkam,2021-11,6570098
Purasaiwalkam,2021-12,6774982
Purasaiwalkam,2022-01,6851271
Purasaiwalkam,2022-02,6662731
Purasaiwalkam,2022-03,6787749
Purasaiwalkam,2022-04,6941051
Purasaiwalkam,2022-05,6862797
Purasaiwalkam,2022-06,6628810
Purasaiwalkam,2022-07,6893115
Purasaiwalkam,2022-08,6967191
Purasaiwalkam,2022-09,6721628
Purasaiwalkam,2022-10,7036581
Purasaiwalkam,2022-11,6689401
Purasaiwalkam,2022-12,6862567
Purasaiwalkam,2023-01,6761434
Purasaiwalkam,2023-02,6881256
Purasaiwalkam,2023-03,7130892
Purasaiwalkam,2023-04,6911150
Purasaiwalkam,2023-05,6908833
Purasaiwalkam,2023-06,6976369
Purasaiwalkam,2023-07,7069330
Purasaiwalkam,2023-08,7007440
Purasaiwalkam,2023-09,7082990
Purasaiwalkam,2023-10,6937979
Purasaiwalkam,2023-11,7104501
Purasaiwalkam,2023-12,7069403
Purasaiwalkam,2024-01,7186391
Purasaiwalkam,2024-02,7004705
Purasaiwalkam,2024-03,7272346
Purasaiwalkam,2024-04,7183888
Purasaiwalkam,2024-05,7240832
Purasaiwalkam,2024-06,7165758
Purasaiwalkam,2024-07,7212606
Purasaiwalkam,2024-08,7350336
Purasaiwalkam,2024-09,7461452
Purasaiwalkam,2024-10,7571185
Purasaiwalkam,2024-11,7576319
Purasaiwalkam,2024-12,7572434
Purasaiwalkam,2025-01,7369355
Purasaiwalkam,2025-02,7453316
Purasaiwalkam,2025-03,7354454
Purasaiwalkam,2025-04,7612489
Purasaiwalkam,2025-05,7452007
Purasaiwalkam,2025-06,7440957
Purasaiwalkam,2025-07,7736250
Purasaiwalkam,2025-08,7493647
Purasaiwalkam,2025-09,7646545
Purasaiwalkam,2025-10,7542122
Puthagaram,2020-01,3976965
Puthagaram,2020-02,3927438
Puthagaram,2020-03,4106759
Puthagaram,2020-04,4065167
Puthagaram,2020-05,4142188
Puthagaram,2020-06,4146579
Puthagaram,2020-07,4211200
Puthagaram,2020-08,4016606
Puthagaram,2020-09,4179131
Puthagaram,2020-10,4053173
Puthagaram,2020-11,4257962
Puthagaram,2020-12,4132858
Puthagaram,2021-01,4111430
Puthagaram,2021-02,4247252
Puthagaram,2021-03,4138726
Puthagaram,2021-04,4340184
Puthagaram,2021-05,4206723
Puthagaram,2021-06,4173682
Puthagaram,2021-07,4317168
Puthagaram,2021-08,4306760
Puthagaram,2021-09,4390242
Puthagaram,2021-10,4298660
Puthagaram,2021-11,4295601
Puthagaram,2021-12,4268199
Puthagaram,2022-01,4302253
Puthagaram,2022-02,4344681
Puthagaram,2022-03,4426927
Puthagaram,2022-04,4322237
Puthagaram,2022-05,4313314
Puthagaram,2022-06,4461164
Puthagaram,2022-07,4312759
Puthagaram,2022-08,4442538
Puthagaram,2022-09,4397742
Puthagaram,2022-10,4533142
Puthagaram,2022-11,4348827
Puthagaram,2022-12,4562024
Puthagaram,2023-01,4505357
Puthagaram,2023-02,4389973
Puthagaram,2023-03,4449804
Puthagaram,2023-04,4569672
Puthagaram,2023-05,4588427
Puthagaram,2023-06,4658054
Puthagaram,2023-07,4653543
Puthagaram,2023-08,4724694
Puthagaram,2023-09,4598326
Puthagaram,2023-10,4600416
Puthagaram,2023-11,4567110
Puthagaram,2023-12,4597265
Puthagaram,2024-01,4790394
Puthagaram,2024-02,4725643
Puthagaram,2024-03,4598818
Puthagaram,2024-04,4846787
Puthagaram,2024-05,4611242
Puthagaram,2024-06,4631033
Puthagaram,2024-07,4640659
Puthagaram,2024-08,4762099
Puthagaram,2024-09,4900430
Puthagaram,2024-10,4695705
Puthagaram,2024-11,4827009
Puthagaram,2024-12,4765275
Puthagaram,2025-01,4947311
Puthagaram,2025-02,4773620
Puthagaram,2025-03,4925338
Puthagaram,2025-04,4858325
Puthagaram,2025-05,4767800
Puthagaram,2025-06,4924871
Puthagaram,2025-07,4864174
Puthagaram,2025-08,4884066
Puthagaram,2025-09,4820635
Puthagaram,2025-10,4966040
Puzhal,2020-01,3099269
Puzhal,2020-02,3296793
Puzhal,2020-03,3172607
Puzhal,2020-04,3287593
Puzhal,2020-05,3182296
Puzhal,2020-06,3281430
Puzhal,2020-07,3246299
Puzhal,2020-08,3248771
Puzhal,2020-09,3355151
Puzhal,2020-10,3233405
Puzhal,2020-11,3299181
Puzhal,2020-12,3257823
Puzhal,2021-01,3338689
Puzhal,2021-02,3389068
Puzhal,2021-03,3425282
Puzhal,2021-04,3436448
Puzhal,2021-05,3420966
Puzhal,2021-06,3305922
Puzhal,2021-07,3325111
Puzhal,2021-08,3307828
Puzhal,2021-09,3454255
Puzhal,2021-10,3372284
Puzhal,2021-11,3524159
Puzhal,2021-12,3354768
Puzhal,2022-01,3446832
Puzhal,2022-02,3489472
Puzhal,2022-03,3500498
Puzhal,2022-04,3422012
Puzhal,2022-05,3536969
Puzhal,2022-06,3431733
Puzhal,2022-07,3439549
Puzhal,2022-08,3496031
Puzhal,2022-09,3436362
Puzhal,2022-10,3468833
Puzhal,2022-11,3611114
Puzhal,2022-12,3577284
Puzhal,2023-01,3640055
Puzhal,2023-02,3674452
Puzhal,2023-03,3673181
Puzhal,2023-04,3565234
Puzhal,2023-05,3715936
Puzhal,2023-06,3727526
Puzhal,2023-07,3714017
Puzhal,2023-08,3596091
Puzhal,2023-09,3584210
Puzhal,2023-10,3686009
Puzhal,2023-11,3635673
Puzhal,2023-12,3772926
Puzhal,2024-01,3810181
Puzhal,2024-02,3628236
Puzhal,2024-03,3830755
Puzhal,2024-04,3737310
Puzhal,2024-05,3776019
Puzhal,2024-06,3766245
Puzhal,2024-07,3779734
Puzhal,2024-08,3871760
Puzhal,2024-09,3796102
Puzhal,2024-10,3806322
Puzhal,2024-11,3754418
Puzhal,2024-12,3898023
Puzhal,2025-01,3885293
Puzhal,2025-02,3817160
Puzhal,2025-03,3807508
Puzhal,2025-04,3834694
Puzhal,2025-05,3780579
Puzhal,2025-06,3854772
Puzhal,2025-07,3919987
Puzhal,2025-08,3966068
Puzhal,2025-09,3958910
Puzhal,2025-10,3941277
Puzhuthivakkam-Ullagaram,2020-01,4125784
Puzhuthivakkam-Ullagaram,2020-02,4123123
Puzhuthivakkam-Ullagaram,2020-03,4217013
Puzhuthivakkam-Ullagaram,2020-04,4067561
Puzhuthivakkam-Ullagaram,2020-05,4054276
Puzhuthivakkam-Ullagaram,2020-06,4083377
Puzhuthivakkam-Ullagaram,2020-07,4221747
Puzhuthivakkam-Ullagaram,2020-08,4288633
Puzhuthivakkam-Ullagaram,2020-09,4270458
Puzhuthivakkam-Ullagaram,2020-10,4234512
Puzhuthivakkam-Ullagaram,2020-11,4141381
Puzhuthivakkam-Ullagaram,2020-12,4348959
Puzhuthivakkam-Ullagaram,2021-01,4252661
Puzhuthivakkam-Ullagaram,2021-02,4168971
Puzhuthivakkam-Ullagaram,2021-03,4265866
Puzhuthivakkam-Ullagaram,2021-04,4225035
Puzhuthivakkam-Ullagaram,2021-05,4274508
Puzhuthivakkam-Ullagaram,2021-06,4220775
Puzhuthivakkam-Ullagaram,2021-07,4197061
Puzhuthivakkam-Ullagaram,2021-08,4293605
Puzhuthivakkam-Ullagaram,2021-09,4258602
Puzhuthivakkam-Ullagaram,2021-10,4363340
Puzhuthivakkam-Ullagaram,2021-11,4464271
Puzhuthivakkam-Ullagaram,2021-12,4304610
Puzhuthivakkam-Ullagaram,2022-01,4392617
Puzhuthivakkam-Ullagaram,2022-02,4377182
Puzhuthivakkam-Ullagaram,2022-03,4442437
Puzhuthivakkam-Ullagaram,2022-04,4450591
Puzhuthivakkam-Ullagaram,2022-05,4565505
Puzhuthivakkam-Ullagaram,2022-06,4374955
Puzhuthivakkam-Ullagaram,2022-07,4458333
Puzhuthivakkam-Ullagaram,2022-08,4588413
Puzhuthivakkam-Ullagaram,2022-09,4517940
Puzhuthivakkam-Ullagaram,2022-10,4520467
Puzhuthivakkam-Ullagaram,2022-11,4577973
Puzhuthivakkam-Ullagaram,2022-12,4517357
Puzhuthivakkam-Ullagaram,2023-01,4546571
Puzhuthivakkam-Ullagaram,2023-02,4676716
Puzhuthivakkam-Ullagaram,2023-03,4555522
Puzhuthivakkam-Ullagaram,2023-04,4571605
Puzhuthivakkam-Ullagaram,2023-05,4700023
Puzhuthivakkam-Ullagaram,2023-06,4710610
Puzhuthivakkam-Ullagaram,2023-07,4616729
Puzhuthivakkam-Ullagaram,2023-08,4651627
Puzhuthivakkam-Ullagaram,2023-09,4584573
Puzhuthivakkam-Ullagaram,2023-10,4621986
Puzhuthivakkam-Ullagaram,2023-11,4760603
Puzhuthivakkam-Ullagaram,2023-12,4616384
Puzhuthivakkam-Ullagaram,2024-01,4647440
Puzhuthivakkam-Ullagaram,2024-02,4739502
Puzhuthivakkam-Ullagaram,2024-03,4800494
Puzhuthivakkam-Ullagaram,2024-04,4776344
Puzhuthivakkam-Ullagaram,2024-05,4862860
Puzhuthivakkam-Ullagaram,2024-06,4792512
Puzhuthivakkam-Ullagaram,2024-07,4842606
Puzhuthivakkam-Ullagaram,2024-08,4745005
Puzhuthivakkam-Ullagaram,2024-09,4745857
Puzhuthivakkam-Ullagaram,2024-10,4798433
Puzhuthivakkam-Ullagaram,2024-11,4999790
Puzhuthivakkam-Ullagaram,2024-12,4999401
Puzhuthivakkam-Ullagaram,2025-01,4819419
Puzhuthivakkam-Ullagaram,2025-02,4799295
Puzhuthivakkam-Ullagaram,2025-03,5011833
Puzhuthivakkam-Ullagaram,2025-04,4947003
Puzhuthivakkam-Ullagaram,2025-05,4852943
Puzhuthivakkam-Ullagaram,2025-06,4844162
Puzhuthivakkam-Ullagaram,2025-07,4902970
Puzhuthivakkam-Ullagaram,2025-08,5056330
Puzhuthivakkam-Ullagaram,2025-09,4944401
Puzhuthivakkam-Ullagaram,2025-10,4934893
